Tarih;Konya Laboratuvar Yaygýnlaþtýrma;;;;;
;PM10 ( l/dk );SO2 ( mg/m3 );CO ( mg/m3 );NO2 ( mg/m3 );NOX ( mg/m3 );O3 ( mg/m3 )
11.04.2021 05:00:56;6,91;1,55;238,23;4,55;4,88;75,57
11.04.2021 06:00:56;5,23;1,84;236,33;4,75;5,07;75,31
11.04.2021 07:00:56;3,77;1,92;236,42;5,11;5,47;74,48
11.04.2021 08:00:56;13,09;1,81;240,22;6,24;6,96;75,45
11.04.2021 09:00:56;11,96;2,65;238,63;5,98;6,93;75,47
11.04.2021 10:00:56;9,11;2,54;274,41;7,21;8,58;74,60
11.04.2021 11:00:56;10,60;2,94;251,79;5,85;7,46;74,61
11.04.2021 12:00:56;9,13;2,58;250,86;6,82;8,53;72,36
11.04.2021 13:00:56;14,32;2,50;256,52;7,14;8,95;72,03
11.04.2021 14:00:56;20,01;2,77;258,25;7,57;8,95;74,43
11.04.2021 15:00:56;16,88;2,62;232,82;6,94;8,40;76,47
11.04.2021 16:00:56;12,37;2,60;229,70;7,06;8,30;78,99
11.04.2021 17:00:56;13,02;2,37;234,59;6,77;7,88;77,46
11.04.2021 18:00:56;15,87;3,00;236,14;6,61;7,71;77,13
11.04.2021 19:00:56;13,88;3,50;276,75;7,63;8,48;73,07
11.04.2021 20:00:56;10,61;3,82;268,60;8,97;10,14;71,07
11.04.2021 21:00:56;7,81;3,99;324,38;11,21;12,83;66,68
11.04.2021 22:00:56;9,39;4,45;286,98;8,03;9,19;66,43
11.04.2021 23:00:56;7,54;3,39;290,36;7,93;8,90;66,88
12.04.2021 00:00:56;6,07;2,90;299,68;8,78;10,29;67,24
12.04.2021 01:00:56;9,74;2,63;255,79;9,58;10,52;62,69
12.04.2021 02:00:56;14,25;2,35;194,09;6,36;6,84;68,13
12.04.2021 03:00:56;11,42;1,28;206,31;6,92;7,41;69,25
12.04.2021 04:00:56;8,67;1,99;292,87;10,60;11,42;64,84
12.04.2021 05:00:56;8,53;1,81;292,18;12,22;12,99;58,69
12.04.2021 06:00:56;10,83;2,27;377,17;14,64;15,73;52,38
12.04.2021 07:00:56;15,12;2,82;362,20;14,86;16,73;56,05
12.04.2021 08:00:56;12,70;5,40;558,00;37,95;52,10;47,27
12.04.2021 09:00:56;11,57;5,40;469,03;37,84;51,39;49,43
12.04.2021 10:00:56;16,14;3,35;325,97;22,59;30,22;65,59
12.04.2021 11:00:56;13,58;2,24;231,12;15,35;18,85;70,93
12.04.2021 12:00:56;12,36;2,10;227,10;14,29;16,56;72,68
12.04.2021 13:00:56;13,80;2,04;202,66;-;-;80,88
12.04.2021 14:00:56;15,46;2,02;258,41;-;-;77,61
12.04.2021 15:00:56;14,92;2,35;251,32;18,55;25,75;77,56
12.04.2021 16:00:56;16,24;3,75;329,40;61,98;122,28;59,05
12.04.2021 17:00:56;20,87;3,99;358,37;41,55;69,14;63,18
12.04.2021 18:00:56;24,98;3,56;346,11;36,10;42,57;61,45
12.04.2021 19:00:56;26,30;-;314,11;25,53;29,91;63,16
12.04.2021 20:00:56;24,97;-;313,00;14,54;16,74;69,76
12.04.2021 21:00:56;19,19;-;421,30;29,05;32,37;50,23
12.04.2021 22:00:56;28,32;11,67;449,39;28,57;31,28;43,47
12.04.2021 23:00:56;24,33;4,65;339,43;20,47;22,79;48,89
13.04.2021 00:00:56;20,89;2,50;181,84;12,25;13,71;51,00
13.04.2021 01:00:56;18,90;2,22;250,34;11,25;12,31;52,30
13.04.2021 02:00:56;19,11;3,19;259,85;9,55;10,43;60,32
13.04.2021 03:00:56;15,56;2,33;226,05;8,04;8,83;63,03
13.04.2021 04:00:56;11,87;5,36;347,61;10,11;10,97;59,35
13.04.2021 05:00:56;11,48;2,60;232,85;8,54;9,30;56,91
13.04.2021 06:00:56;17,62;4,24;309,44;10,13;11,01;51,75
13.04.2021 07:00:56;14,83;3,70;327,02;15,55;17,29;47,58
13.04.2021 08:00:56;10,82;4,26;493,73;32,40;40,42;25,93
13.04.2021 09:00:56;15,76;6,32;593,95;40,19;57,20;9,45
13.04.2021 10:00:56;32,45;7,88;577,96;46,21;70,36;12,47
13.04.2021 11:00:56;38,81;10,44;653,86;45,64;70,18;35,03
13.04.2021 12:00:56;49,35;13,05;529,34;37,18;51,10;50,65
13.04.2021 13:00:56;50,47;10,20;443,83;31,66;40,98;62,50
13.04.2021 14:00:56;53,61;7,10;385,38;25,22;33,06;77,94
13.04.2021 15:00:56;46,82;5,49;358,97;21,14;25,89;88,56
13.04.2021 16:00:56;46,24;4,92;397,08;28,24;34,38;90,37
13.04.2021 17:00:56;45,86;5,10;361,54;27,53;32,96;91,27
13.04.2021 18:00:56;45,39;5,14;367,76;31,60;36,17;88,53
13.04.2021 19:00:56;41,10;5,79;430,86;39,89;44,20;76,87
13.04.2021 20:00:56;43,90;11,92;586,23;48,54;52,40;61,95
13.04.2021 21:00:56;42,69;15,55;704,48;41,14;43,60;53,33
13.04.2021 22:00:56;49,15;14,14;666,33;40,00;42,84;42,87
13.04.2021 23:00:56;48,13;10,94;751,27;39,54;42,33;31,03
14.04.2021 00:00:56;45,26;11,91;536,35;28,51;31,17;38,30
14.04.2021 01:00:56;46,04;5,44;438,65;18,33;20,22;39,19
14.04.2021 02:00:56;40,83;9,06;600,99;17,17;19,29;40,60
14.04.2021 03:00:56;36,19;6,13;315,50;11,96;13,28;49,04
14.04.2021 04:00:56;31,01;7,48;433,05;15,21;16,69;46,61
14.04.2021 05:00:56;35,75;4,94;304,78;12,26;13,60;48,41
14.04.2021 06:00:56;44,51;10,11;1.136,74;52,95;63,73;-
14.04.2021 07:00:56;50,71;6,80;867,77;52,36;68,39;-
14.04.2021 08:00:56;59,69;16,51;917,89;60,69;96,74;3,52
14.04.2021 09:00:56;60,44;28,20;1.340,48;82,49;137,27;10,25
14.04.2021 10:00:56;74,78;22,31;1.390,32;87,21;147,30;21,64
14.04.2021 11:00:56;80,24;9,65;694,57;40,18;57,54;50,92
14.04.2021 12:00:56;71,04;5,29;342,38;19,48;25,84;74,88
14.04.2021 13:00:56;63,01;4,04;288,94;16,47;20,92;82,18
14.04.2021 14:00:56;52,73;2,94;251,79;12,66;16,32;87,31
14.04.2021 15:00:56;45,77;3,12;254,82;17,23;23,73;85,05
14.04.2021 16:00:56;43,72;1,68;187,26;8,78;11,53;80,48
14.04.2021 17:00:56;33,52;1,65;185,13;6,95;8,91;76,38
14.04.2021 18:00:56;34,94;1,62;183,46;7,89;10,16;74,88
14.04.2021 19:00:56;28,94;2,62;187,75;9,04;10,80;74,82
14.04.2021 20:00:56;22,47;4,81;201,18;9,86;11,34;71,30
14.04.2021 21:00:56;23,36;5,35;220,41;8,72;9,90;70,16
14.04.2021 22:00:56;19,72;4,46;186,03;6,33;7,33;72,50
14.04.2021 23:00:56;17,32;3,32;164,61;5,90;6,82;74,81
15.04.2021 00:00:56;14,22;3,44;192,97;7,15;8,01;76,58
15.04.2021 01:00:56;14,97;3,09;208,84;8,73;9,63;76,85
15.04.2021 02:00:56;21,39;2,96;166,34;6,63;7,36;78,77
15.04.2021 03:00:56;22,13;2,21;164,76;6,41;7,35;76,51
15.04.2021 04:00:56;17,43;2,37;174,61;5,98;6,76;73,35
15.04.2021 05:00:56;18,02;2,50;183,36;6,83;7,60;71,38
15.04.2021 06:00:56;15,35;2,32;152,03;5,31;6,01;73,23
15.04.2021 07:00:56;11,70;2,04;186,33;10,88;12,46;68,77
15.04.2021 08:00:56;14,17;4,07;242,03;19,79;22,64;54,17
15.04.2021 09:00:56;16,91;4,21;302,98;25,12;30,55;46,46
15.04.2021 10:00:56;18,93;3,76;417,09;43,34;57,63;41,12
15.04.2021 11:00:56;24,63;2,54;270,42;20,46;27,91;67,81
15.04.2021 12:00:56;32,83;2,09;236,65;13,72;18,11;76,49
15.04.2021 13:00:56;33,00;1,96;218,27;11,71;15,33;81,08
15.04.2021 14:00:56;36,85;1,23;189,44;10,52;13,65;79,47
15.04.2021 15:00:56;31,95;1,66;167,24;5,87;7,90;79,58
15.04.2021 16:00:56;34,70;1,22;159,82;4,98;6,40;78,19
15.04.2021 17:00:56;33,64;0,81;154,15;4,75;6,32;77,19
15.04.2021 18:00:56;31,82;0,66;156,49;4,30;5,53;77,31
15.04.2021 19:00:56;28,11;0,67;156,67;6,59;8,32;75,53
15.04.2021 20:00:56;23,63;0,85;171,77;9,74;11,15;65,85
15.04.2021 21:00:56;23,79;1,26;168,92;9,26;10,87;61,38
15.04.2021 22:00:56;27,25;1,99;187,64;8,83;10,36;60,45
15.04.2021 23:00:56;21,22;2,19;182,57;9,62;10,76;61,92
16.04.2021 00:00:56;20,71;1,60;152,71;5,20;6,19;65,31
16.04.2021 01:00:56;15,85;2,14;190,88;4,92;5,73;66,12
16.04.2021 02:00:56;13,44;3,01;240,43;8,98;9,86;58,31
16.04.2021 03:00:56;18,72;2,50;212,31;6,27;7,07;59,96
16.04.2021 04:00:56;15,58;3,43;209,71;5,58;6,42;57,95
16.04.2021 05:00:56;17,71;2,07;193,83;5,97;6,95;56,41
16.04.2021 06:00:56;20,91;2,10;187,00;5,65;6,50;55,63
16.04.2021 07:00:56;16,40;3,37;327,91;16,61;18,78;44,81
16.04.2021 08:00:56;21,17;7,66;620,76;35,10;46,01;28,84
16.04.2021 09:00:56;29,37;9,74;930,14;66,15;99,77;29,48
16.04.2021 10:00:56;32,59;7,61;767,47;62,81;87,66;42,92
16.04.2021 11:00:56;44,81;4,58;385,95;25,11;33,88;64,42
16.04.2021 12:00:56;39,67;2,63;274,89;16,36;21,41;72,58
16.04.2021 13:00:56;41,58;1,90;246,55;12,14;16,15;78,83
16.04.2021 14:00:56;45,65;1,89;223,04;9,78;12,51;78,14
16.04.2021 15:00:56;36,07;1,77;218,48;9,15;11,64;73,86
16.04.2021 16:00:56;32,36;1,33;200,84;8,23;10,85;73,73
16.04.2021 17:00:56;24,34;1,39;202,37;7,28;11,35;74,98
16.04.2021 18:00:56;25,32;1,18;189,45;5,81;7,72;76,52
16.04.2021 19:00:56;20,17;1,27;216,87;7,72;9,35;72,38
16.04.2021 20:00:56;14,75;1,82;202,60;7,97;9,57;72,61
16.04.2021 21:00:56;16,01;1,78;192,66;5,68;6,53;71,33
16.04.2021 22:00:56;14,07;1,52;189,40;5,96;6,92;69,98
16.04.2021 23:00:56;15,37;1,44;211,70;8,05;10,25;67,06
17.04.2021 00:00:56;15,83;1,98;225,62;10,53;11,87;60,71
17.04.2021 01:00:56;12,50;2,24;200,77;11,82;13,03;58,30
17.04.2021 02:00:56;11,57;4,44;260,95;10,02;11,10;55,86
17.04.2021 03:00:56;17,85;3,82;221,75;9,85;11,75;57,66
17.04.2021 04:00:56;19,80;14,09;567,80;31,52;33,82;29,18
17.04.2021 05:00:56;27,47;10,71;469,69;32,32;34,45;22,41
17.04.2021 06:00:56;33,46;7,62;449,84;22,67;24,69;25,56
17.04.2021 07:00:56;34,08;5,90;545,77;29,51;34,70;24,79
17.04.2021 08:00:56;30,67;4,97;454,43;24,61;29,33;30,99
17.04.2021 09:00:56;28,48;8,05;711,39;63,59;98,02;2,54
17.04.2021 10:00:56;49,79;22,00;603,28;55,97;81,40;12,17
17.04.2021 11:00:56;61,81;25,78;881,80;65,02;95,26;27,04
17.04.2021 12:00:56;67,68;17,21;668,42;53,97;69,89;37,93
17.04.2021 13:00:56;65,53;12,34;590,57;47,79;58,48;43,66
17.04.2021 14:00:56;62,12;7,31;546,15;38,90;48,93;52,33
17.04.2021 15:00:56;68,09;6,63;448,31;35,12;44,53;51,80
17.04.2021 16:00:56;65,45;3,26;253,95;16,56;22,78;61,61
17.04.2021 17:00:56;60,85;3,09;217,68;15,18;19,21;65,94
17.04.2021 18:00:56;58,24;2,30;242,33;16,94;21,30;55,86
17.04.2021 19:00:56;60,43;3,06;210,83;9,38;12,26;62,25
17.04.2021 20:00:56;55,53;6,11;353,15;16,97;19,00;51,47
17.04.2021 21:00:56;55,69;3,48;305,98;18,59;20,89;46,41
17.04.2021 22:00:56;54,46;3,78;320,74;24,37;27,24;41,18
17.04.2021 23:00:56;53,33;4,60;391,66;25,45;27,86;43,57
18.04.2021 00:00:56;53,49;3,49;316,48;20,23;22,38;49,08
18.04.2021 01:00:56;49,68;2,09;297,78;16,43;18,05;60,00
18.04.2021 02:00:56;49,45;0,88;187,86;6,64;8,11;81,64
18.04.2021 03:00:56;50,53;0,60;173,23;4,75;6,15;77,37
18.04.2021 04:00:56;56,22;1,23;147,06;3,98;5,01;80,06
18.04.2021 05:00:56;48,97;2,19;159,09;5,07;5,74;73,46
18.04.2021 06:00:56;44,51;2,65;198,85;10,57;11,43;61,30
18.04.2021 07:00:56;33,83;2,86;219,24;10,93;12,61;48,53
18.04.2021 08:00:56;27,89;2,94;274,10;16,58;19,18;39,57
18.04.2021 09:00:56;30,28;5,87;357,92;25,00;29,15;32,78
18.04.2021 10:00:56;31,58;6,53;295,27;29,52;35,88;30,47
18.04.2021 11:00:56;37,57;10,89;199,96;18,90;25,11;42,22
18.04.2021 12:00:56;34,19;10,89;168,61;11,24;14,25;63,34
18.04.2021 13:00:56;38,18;6,49;178,51;9,83;12,81;77,00
18.04.2021 14:00:56;38,55;2,92;178,19;8,62;11,14;77,26
18.04.2021 15:00:56;39,84;2,25;185,54;8,03;9,95;80,44
18.04.2021 16:00:56;33,79;2,65;181,12;9,53;12,35;78,65
18.04.2021 17:00:56;37,24;2,79;240,84;13,43;16,23;73,81
18.04.2021 18:00:56;37,76;1,58;189,97;8,56;10,23;68,62
18.04.2021 19:00:56;35,90;1,36;251,23;12,80;15,34;55,36
18.04.2021 20:00:56;44,82;1,88;228,67;10,47;12,58;54,09
18.04.2021 21:00:56;47,18;2,21;185,53;7,76;9,18;54,72
18.04.2021 22:00:56;53,38;2,17;203,33;10,48;12,50;55,42
18.04.2021 23:00:56;44,76;1,76;191,16;9,01;11,45;62,78
19.04.2021 00:00:56;40,40;2,10;178,22;10,50;12,38;56,07
19.04.2021 01:00:56;37,71;2,38;203,94;11,30;13,68;44,77
19.04.2021 02:00:56;35,75;1,99;155,72;9,53;10,89;40,72
19.04.2021 03:00:56;36,32;1,80;120,61;5,34;6,40;45,82
19.04.2021 04:00:56;31,21;1,95;157,36;4,92;5,94;47,24
19.04.2021 05:00:56;29,75;2,40;267,46;9,82;11,26;40,41
19.04.2021 06:00:56;22,80;2,15;201,22;8,75;10,01;47,64
19.04.2021 07:00:56;27,36;2,09;185,64;14,23;15,99;46,63
19.04.2021 08:00:56;26,91;2,29;208,78;22,48;27,16;48,93
19.04.2021 09:00:56;25,49;2,53;188,36;18,53;22,67;57,20
19.04.2021 10:00:56;32,39;2,46;174,29;15,44;19,38;63,68
19.04.2021 11:00:56;32,04;2,49;230,13;23,16;29,39;60,56
19.04.2021 12:00:56;27,44;3,03;241,18;22,85;30,50;63,64
19.04.2021 13:00:56;29,89;3,05;202,56;15,10;20,04;72,49
19.04.2021 14:00:56;36,09;2,93;161,86;10,27;12,98;78,42
19.04.2021 15:00:56;35,66;2,76;172,12;11,25;14,22;75,93
19.04.2021 16:00:56;41,62;2,54;176,14;13,50;17,15;68,00
19.04.2021 17:00:56;38,63;3,63;187,14;15,71;19,40;68,01
19.04.2021 18:00:56;32,72;2,71;183,32;16,48;19,42;64,39
19.04.2021 19:00:56;39,27;1,76;245,26;23,35;27,82;61,32
19.04.2021 20:00:56;42,67;2,20;214,10;14,23;17,04;72,47
19.04.2021 21:00:56;46,33;2,74;253,13;15,06;16,50;64,98
19.04.2021 22:00:56;50,50;1,71;155,62;6,25;7,57;81,83
19.04.2021 23:00:56;59,29;1,91;161,35;6,77;7,90;85,69
20.04.2021 00:00:56;57,45;1,78;174,75;8,97;9,89;75,20
20.04.2021 01:00:56;66,03;1,75;111,35;7,36;8,30;74,32
20.04.2021 02:00:56;70,76;2,11;138,06;8,44;9,37;76,91
20.04.2021 03:00:56;59,24;2,46;172,48;15,98;17,35;43,03
20.04.2021 04:00:56;57,03;2,34;189,33;17,08;19,08;31,43
20.04.2021 05:00:56;45,61;2,19;227,20;17,85;19,99;20,75
20.04.2021 06:00:56;45,03;2,08;262,76;18,99;21,15;19,35
20.04.2021 07:00:56;41,19;2,17;280,33;23,58;27,55;18,99
20.04.2021 08:00:56;46,42;3,11;352,47;37,57;52,80;21,17
20.04.2021 09:00:56;44,61;2,84;221,32;31,49;44,62;40,52
20.04.2021 10:00:56;45,90;2,73;155,18;20,27;27,81;66,02
20.04.2021 11:00:56;47,66;2,13;125,70;12,73;17,66;69,41
20.04.2021 12:00:56;39,32;2,01;122,64;10,00;13,41;77,38
20.04.2021 13:00:56;36,90;2,16;131,14;10,90;14,06;78,94
20.04.2021 14:00:56;40,38;1,94;124,18;11,55;14,88;79,39
20.04.2021 15:00:56;38,74;1,88;119,10;10,76;13,83;83,92
20.04.2021 16:00:56;37,31;1,74;135,32;13,07;16,41;88,29
20.04.2021 17:00:56;34,93;1,91;167,54;21,26;25,49;86,14
20.04.2021 18:00:56;37,33;1,58;151,96;16,02;19,27;91,81
20.04.2021 19:00:56;31,76;1,22;133,38;8,04;9,76;100,44
20.04.2021 20:00:56;24,16;0,99;154,14;10,50;11,97;91,49
20.04.2021 21:00:56;21,55;1,48;162,59;9,15;10,27;86,42
20.04.2021 22:00:56;16,93;2,17;257,95;17,18;18,63;70,60
20.04.2021 23:00:56;17,78;1,53;219,38;15,75;17,21;68,45
21.04.2021 00:00:56;22,52;1,11;133,22;9,65;10,82;78,01
21.04.2021 01:00:56;20,48;0,70;180,53;5,81;6,79;80,16
21.04.2021 02:00:56;15,49;0,93;177,54;5,49;6,36;77,04
21.04.2021 03:00:56;15,56;0,96;166,67;5,01;5,90;74,12
21.04.2021 04:00:56;15,80;1,12;170,88;5,33;6,23;72,13
21.04.2021 05:00:56;12,74;0,99;177,98;5,03;5,90;72,04
21.04.2021 06:00:56;9,10;0,93;189,14;5,65;6,55;71,42
21.04.2021 07:00:56;6,49;1,02;194,03;11,31;12,80;60,96
21.04.2021 08:00:56;9,88;1,53;202,05;11,58;14,44;71,09
21.04.2021 09:00:56;10,50;2,75;194,28;12,15;15,19;83,74
21.04.2021 10:00:56;13,35;1,94;216,48;15,29;19,05;90,81
21.04.2021 11:00:56;11,41;1,58;195,84;10,91;13,54;101,72
21.04.2021 12:00:56;9,85;1,31;195,79;11,15;14,22;105,55
21.04.2021 13:00:56;17,45;2,06;209,62;11,33;13,73;112,56
21.04.2021 14:00:56;25,33;2,06;208,08;11,31;13,67;113,27
21.04.2021 15:00:56;23,85;1,49;212,62;10,89;13,38;114,80
21.04.2021 16:00:56;28,12;1,50;206,11;11,21;13,55;114,60
21.04.2021 17:00:56;22,62;1,48;193,40;8,42;10,06;115,53
21.04.2021 18:00:56;27,03;1,80;224,51;15,73;18,19;113,27
21.04.2021 19:00:56;22,23;1,52;243,78;20,69;24,13;107,09
21.04.2021 20:00:56;24,25;2,22;297,51;19,58;21,80;100,42
21.04.2021 21:00:56;30,68;2,71;299,28;13,28;14,67;94,90
21.04.2021 22:00:56;31,73;1,44;200,15;8,91;9,88;86,52
21.04.2021 23:00:56;31,99;2,07;265,15;15,37;16,77;79,13
22.04.2021 00:00:56;34,65;1,26;180,54;8,99;10,23;77,00
22.04.2021 01:00:56;27,14;0,78;161,19;6,02;7,33;83,69
22.04.2021 02:00:56;27,45;-;155,78;-;-;-
22.04.2021 03:00:56;21,09;2,28;157,14;9,80;10,59;87,02
22.04.2021 04:00:56;16,35;1,04;176,23;6,33;7,08;85,81
22.04.2021 05:00:56;17,97;0,99;164,07;5,85;6,60;84,14
22.04.2021 06:00:56;16,32;0,99;156,79;6,31;7,19;82,01
22.04.2021 07:00:56;16,82;1,16;177,86;6,16;7,30;81,09
22.04.2021 08:00:56;13,00;1,59;166,75;8,27;10,16;80,53
22.04.2021 09:00:56;14,82;1,70;180,06;10,83;13,31;84,72
22.04.2021 10:00:56;11,99;1,67;214,07;16,94;21,52;84,82
22.04.2021 11:00:56;15,74;3,21;219,27;19,44;24,59;87,64
22.04.2021 12:00:56;19,98;2,73;199,16;14,38;18,12;96,81
22.04.2021 13:00:56;24,15;2,42;189,36;10,94;13,89;101,88
22.04.2021 14:00:56;27,14;2,08;195,41;10,86;13,35;106,78
22.04.2021 15:00:56;27,17;1,59;136,51;9,70;11,62;105,89
22.04.2021 16:00:56;21,38;1,69;110,42;9,44;11,02;107,74
22.04.2021 17:00:56;23,95;1,61;129,32;14,14;16,97;102,64
22.04.2021 18:00:56;24,81;1,57;135,60;14,95;18,08;101,50
22.04.2021 19:00:56;20,12;1,80;195,13;24,37;27,70;92,03
22.04.2021 20:00:56;20,36;2,64;237,12;27,20;29,72;83,29
22.04.2021 21:00:56;20,74;2,27;235,17;14,67;16,34;90,96
22.04.2021 22:00:56;17,75;2,39;253,96;17,58;19,29;77,64
22.04.2021 23:00:56;23,57;2,54;197,46;18,61;20,45;70,01
23.04.2021 00:00:56;28,24;1,92;214,92;11,93;13,12;80,08
23.04.2021 01:00:56;24,65;1,13;166,37;7,41;8,12;80,82
23.04.2021 02:00:56;19,94;1,19;167,36;5,91;6,52;79,77
23.04.2021 03:00:56;14,55;1,14;153,12;5,43;6,06;77,59
23.04.2021 04:00:56;18,39;1,08;173,24;6,19;6,93;76,37
23.04.2021 05:00:56;15,19;1,25;164,13;5,93;6,64;75,83
23.04.2021 06:00:56;13,06;1,20;166,47;5,64;6,30;76,49
23.04.2021 07:00:56;10,84;1,14;204,01;8,19;9,19;69,02
23.04.2021 08:00:56;13,70;1,42;218,81;15,46;18,55;62,75
23.04.2021 09:00:56;16,33;2,02;186,59;11,42;13,64;88,96
23.04.2021 10:00:56;15,74;2,74;260,94;22,62;28,42;82,68
23.04.2021 11:00:56;16,20;6,97;230,02;17,52;21,53;93,99
23.04.2021 12:00:56;23,42;2,61;179,53;9,81;12,00;106,29
23.04.2021 13:00:56;22,26;2,05;165,13;7,95;9,93;110,62
23.04.2021 14:00:56;27,40;1,86;164,92;8,66;10,36;112,22
23.04.2021 15:00:56;23,97;2,04;167,33;8,40;9,89;115,65
23.04.2021 16:00:56;26,01;2,07;175,03;10,23;12,39;114,84
23.04.2021 17:00:56;20,65;2,07;175,41;9,03;10,81;106,81
23.04.2021 18:00:56;34,74;2,91;197,18;17,44;20,11;112,24
23.04.2021 19:00:56;29,40;3,21;281,66;22,32;24,82;105,59
23.04.2021 20:00:56;35,04;3,57;340,84;25,25;27,07;91,17
23.04.2021 21:00:56;39,39;2,54;204,19;12,92;13,84;81,04
23.04.2021 22:00:56;36,50;1,40;172,40;7,35;8,25;76,39
23.04.2021 23:00:56;28,62;1,36;158,02;8,43;9,59;75,49
24.04.2021 00:00:56;26,91;1,24;146,68;6,17;6,99;79,75
24.04.2021 01:00:56;20,41;1,79;174,86;5,18;6,04;79,01
24.04.2021 02:00:56;20,92;2,05;166,43;4,53;5,31;80,19
24.04.2021 03:00:56;16,20;2,55;174,07;6,58;7,48;78,19
24.04.2021 04:00:56;14,83;3,46;351,95;16,56;17,91;59,72
24.04.2021 05:00:56;20,68;3,12;312,01;14,13;15,48;56,94
24.04.2021 06:00:56;23,16;2,48;275,00;12,64;13,87;52,28
24.04.2021 07:00:56;21,28;2,45;249,09;17,07;19,59;52,73
24.04.2021 08:00:56;19,80;11,59;414,00;33,27;41,27;40,23
24.04.2021 09:00:56;28,23;13,45;344,70;26,67;33,86;57,93
24.04.2021 10:00:56;34,87;6,72;284,58;24,47;31,31;73,61
24.04.2021 11:00:56;29,93;5,15;211,49;13,38;16,71;97,84
24.04.2021 12:00:56;27,68;4,74;190,47;7,95;9,66;108,79
24.04.2021 13:00:56;26,79;4,53;187,21;7,77;9,43;109,28
24.04.2021 14:00:56;20,45;4,27;193,98;10,28;12,27;111,58
24.04.2021 15:00:56;20,43;4,74;195,93;11,15;13,28;117,25
24.04.2021 16:00:56;24,24;5,77;210,17;13,64;16,09;115,61
24.04.2021 17:00:56;29,25;8,13;211,40;15,14;17,69;112,81
24.04.2021 18:00:56;36,54;7,15;228,83;17,06;19,11;104,74
24.04.2021 19:00:56;29,19;5,00;250,76;19,05;21,43;97,85
24.04.2021 20:00:56;33,03;5,80;399,49;22,33;24,10;80,88
24.04.2021 21:00:56;40,80;6,45;332,49;16,12;17,74;72,68
24.04.2021 22:00:56;45,35;11,68;292,09;15,96;17,96;75,25
24.04.2021 23:00:56;41,04;3,09;194,75;9,08;10,39;79,76
25.04.2021 00:00:56;39,36;2,88;210,27;9,72;10,75;78,02
25.04.2021 01:00:56;31,81;2,13;216,57;9,48;10,83;74,75
25.04.2021 02:00:56;31,22;2,34;186,55;9,32;10,34;75,08
25.04.2021 03:00:56;37,13;1,99;179,58;7,20;8,16;72,93
25.04.2021 04:00:56;33,41;2,18;222,85;10,01;11,32;63,51
25.04.2021 05:00:56;31,98;2,38;235,48;10,11;11,31;52,99
25.04.2021 06:00:56;30,14;2,17;228,72;11,63;13,05;49,94
25.04.2021 07:00:56;26,81;2,65;335,67;14,33;16,27;38,29
25.04.2021 08:00:56;26,08;2,18;234,47;11,25;12,93;50,97
25.04.2021 09:00:56;32,10;2,64;248,97;16,19;19,54;50,62
25.04.2021 10:00:56;34,22;3,66;250,56;17,52;21,01;58,22
25.04.2021 11:00:56;36,61;3,90;238,15;16,27;19,21;71,36
25.04.2021 12:00:56;35,62;3,57;213,94;17,08;20,20;76,93
25.04.2021 13:00:56;34,97;2,39;176,24;10,46;12,98;81,09
25.04.2021 14:00:56;38,12;1,98;175,12;9,06;11,13;86,69
25.04.2021 15:00:56;38,15;1,84;197,60;9,48;11,82;86,67
25.04.2021 16:00:56;38,26;2,05;185,95;8,87;11,40;90,05
25.04.2021 17:00:56;36,26;1,74;183,96;8,89;11,28;90,51
25.04.2021 18:00:56;30,60;2,06;218,80;9,41;11,15;84,96
25.04.2021 19:00:56;27,46;2,07;230,17;12,53;14,67;77,69
25.04.2021 20:00:56;33,21;2,23;222,31;12,55;14,65;78,83
25.04.2021 21:00:56;35,40;2,03;182,71;7,82;9,15;81,74
25.04.2021 22:00:56;40,71;1,82;157,55;8,56;10,05;74,75
25.04.2021 23:00:56;35,03;2,23;199,12;12,84;15,68;72,07
26.04.2021 00:00:56;34,68;1,94;189,49;10,76;12,73;71,21
26.04.2021 01:00:56;27,22;1,46;180,78;8,60;10,27;72,76
26.04.2021 02:00:56;24,31;1,51;163,69;6,48;7,58;73,02
26.04.2021 03:00:56;25,11;1,51;148,77;5,58;6,50;75,03
26.04.2021 04:00:56;25,50;1,51;196,29;6,08;7,13;75,09
26.04.2021 05:00:56;20,47;1,20;162,88;6,54;7,58;56,41
26.04.2021 06:00:56;22,11;0,82;129,69;4,79;5,73;56,45
26.04.2021 07:00:56;23,99;0,92;128,73;6,70;8,86;61,09
26.04.2021 08:00:56;26,84;1,12;133,78;5,68;8,09;66,50
26.04.2021 09:00:56;21,69;1,04;135,47;6,27;8,46;63,94
26.04.2021 10:00:56;16,31;0,99;135,19;7,31;8,99;67,06
26.04.2021 11:00:56;13,94;0,99;136,21;7,13;9,81;66,38
26.04.2021 12:00:56;10,40;1,51;226,63;28,29;39,90;54,45
26.04.2021 13:00:56;14,18;1,51;209,58;25,10;36,27;66,70
26.04.2021 14:00:56;15,41;1,19;151,53;10,56;14,59;81,84
26.04.2021 15:00:56;15,88;1,25;132,89;5,09;6,91;73,09
26.04.2021 16:00:56;12,60;0,97;135,35;4,56;6,32;75,74
26.04.2021 17:00:56;15,74;1,07;137,76;4,59;6,42;76,10
26.04.2021 18:00:56;12,54;0,99;135,00;6,84;9,10;76,70
26.04.2021 19:00:56;15,55;1,26;189,36;10,65;13,56;71,33
26.04.2021 20:00:56;19,35;1,42;216,86;15,39;19,14;63,34
