Tarih;Konya-Erenköy-Belediye;;;;;
;PM10 ( µg/m3 );SO2 ( µg/m3 );CO ( µg/m3 );NO2 ( µg/m3 );NOX ( µg/m3 );O3 ( µg/m3 )
13.04.2021 10:00:56;59,53;1,09;654,70;31,91;65,24;-
13.04.2021 11:00:56;56,89;1,06;697,50;39,40;61,64;-
13.04.2021 12:00:56;61,45;0,65;592,03;43,29;55,35;-
13.04.2021 13:00:56;64,59;5,49;472,50;46,88;59,38;-
13.04.2021 14:00:56;68,33;5,55;411,31;51,37;69,21;-
13.04.2021 15:00:56;65,65;6,44;354,24;51,71;67,70;-
13.04.2021 16:00:56;49,83;6,34;397,98;51,52;65,28;-
13.04.2021 17:00:56;56,55;6,17;380,42;52,91;65,88;-
13.04.2021 18:00:56;62,82;6,58;344,08;53,17;69,58;-
13.04.2021 19:00:56;65,43;6,00;348,36;54,16;76,43;-
13.04.2021 20:00:56;45,92;6,03;413,01;44,84;59,96;-
13.04.2021 21:00:56;58,02;3,50;594,45;38,21;62,77;-
13.04.2021 22:00:56;66,87;4,73;825,54;42,02;86,55;-
13.04.2021 23:00:56;67,63;4,56;868,02;38,81;68,75;-
14.04.2021 00:00:56;63,75;4,88;697,79;31,90;56,62;-
14.04.2021 01:00:56;55,20;3,69;790,08;29,23;52,68;-
14.04.2021 02:00:56;50,13;4,62;800,09;24,82;42,49;-
14.04.2021 03:00:56;49,59;3,64;753,22;21,16;36,03;-
14.04.2021 04:00:56;43,39;4,14;770,41;21,75;35,51;-
14.04.2021 05:00:56;41,06;4,86;983,48;22,16;36,32;-
14.04.2021 06:00:56;46,32;4,45;1.271,07;29,11;54,17;-
14.04.2021 07:00:56;75,55;4,23;1.146,82;25,09;61,56;-
14.04.2021 08:00:56;95,13;4,31;1.112,63;28,34;67,29;-
14.04.2021 09:00:56;87,55;3,89;1.271,32;38,81;85,66;-
14.04.2021 10:00:56;97,18;5,58;1.592,90;54,23;121,53;-
14.04.2021 11:00:56;112,50;5,56;1.125,99;47,89;82,86;-
14.04.2021 12:00:56;88,46;5,13;643,83;40,94;48,44;-
14.04.2021 13:00:56;67,20;5,14;614,99;37,79;42,12;-
14.04.2021 14:00:56;42,11;6,47;542,63;36,67;43,50;-
14.04.2021 15:00:56;30,47;6,77;506,46;34,48;39,53;-
14.04.2021 16:00:56;27,77;6,66;469,57;33,71;38,50;-
14.04.2021 17:00:56;38,12;7,06;460,24;32,70;38,29;-
14.04.2021 18:00:56;22,98;6,67;494,11;34,04;39,80;-
14.04.2021 19:00:56;19,16;6,24;488,22;45,04;57,08;-
14.04.2021 20:00:56;33,52;6,74;445,10;38,73;44,76;-
14.04.2021 21:00:56;28,44;5,62;410,98;29,76;33,11;-
14.04.2021 22:00:56;30,43;5,71;274,44;24,67;26,51;-
14.04.2021 23:00:56;27,30;6,02;294,56;21,11;22,88;-
15.04.2021 00:00:56;20,64;5,47;223,23;27,32;32,13;-
15.04.2021 01:00:56;28,39;0,87;215,09;28,52;32,73;-
15.04.2021 02:00:56;22,81;1,02;254,70;26,12;32,91;-
15.04.2021 03:00:56;16,09;1,69;290,87;25,47;34,79;-
15.04.2021 04:00:56;18,63;1,54;252,30;23,67;29,44;-
15.04.2021 05:00:56;23,86;1,03;318,36;24,50;30,19;-
15.04.2021 06:00:56;28,82;1,08;251,00;23,03;25,08;-
15.04.2021 07:00:56;25,97;1,79;331,86;26,99;32,13;-
15.04.2021 08:00:56;24,18;1,65;550,69;32,93;57,07;-
15.04.2021 09:00:56;40,08;2,26;593,04;35,87;64,51;-
15.04.2021 10:00:56;47,33;2,04;699,87;44,22;71,71;-
15.04.2021 11:00:56;44,11;2,02;551,73;42,51;54,31;-
15.04.2021 12:00:56;35,46;1,88;449,75;34,78;39,20;-
15.04.2021 13:00:56;34,95;5,25;378,73;30,98;34,68;-
15.04.2021 14:00:56;28,79;7,00;216,97;31,64;36,58;-
15.04.2021 15:00:56;25,74;6,48;255,60;29,91;34,50;-
15.04.2021 16:00:56;26,28;7,29;339,43;30,14;35,89;-
15.04.2021 17:00:56;35,79;6,92;310,96;32,70;38,78;-
15.04.2021 18:00:56;45,96;6,77;326,35;38,36;45,96;-
15.04.2021 19:00:56;45,20;6,29;387,24;42,39;51,59;-
15.04.2021 20:00:56;30,21;5,87;289,19;44,12;58,72;-
15.04.2021 21:00:56;36,73;6,52;348,13;32,66;40,00;-
15.04.2021 22:00:56;32,05;4,84;169,17;29,50;34,14;-
15.04.2021 23:00:56;25,50;5,83;137,87;25,00;30,38;-
16.04.2021 00:00:56;23,96;5,25;107,76;20,71;22,64;-
16.04.2021 01:00:56;30,60;5,79;412,10;22,44;25,30;-
16.04.2021 02:00:56;25,72;6,26;434,28;25,28;31,41;-
16.04.2021 03:00:56;31,94;6,34;442,06;23,38;28,75;-
16.04.2021 04:00:56;24,37;6,15;399,40;20,92;25,05;-
16.04.2021 05:00:56;22,48;5,99;380,67;20,66;23,65;-
16.04.2021 06:00:56;26,23;6,04;324,49;22,06;24,98;-
16.04.2021 07:00:56;27,01;6,50;500,78;25,09;36,16;-
16.04.2021 08:00:56;30,08;6,67;872,46;33,42;56,81;-
16.04.2021 09:00:56;50,08;7,74;998,82;43,24;68,33;-
16.04.2021 10:00:56;71,27;8,16;966,04;51,09;69,31;-
16.04.2021 11:00:56;70,04;8,25;777,08;43,04;52,91;-
16.04.2021 12:00:56;60,18;-;597,12;33,37;36,52;-
16.04.2021 13:00:56;56,32;2,76;502,95;27,67;30,06;-
16.04.2021 14:00:56;39,82;2,70;427,69;27,33;30,33;-
16.04.2021 15:00:56;36,05;2,67;405,68;29,13;32,80;-
16.04.2021 16:00:56;20,46;2,50;429,13;28,41;31,89;-
16.04.2021 17:00:56;16,90;2,97;451,81;36,05;40,21;-
16.04.2021 18:00:56;14,44;2,94;472,58;40,61;47,16;-
16.04.2021 19:00:56;18,28;1,76;652,49;54,61;68,91;-
16.04.2021 20:00:56;24,11;2,94;525,65;41,32;47,18;-
16.04.2021 21:00:56;23,30;1,89;407,87;28,12;31,61;-
16.04.2021 22:00:56;16,55;2,08;334,59;28,73;31,30;-
16.04.2021 23:00:56;22,61;1,94;374,88;24,63;26,76;-
17.04.2021 00:00:56;21,75;1,49;342,22;31,59;40,94;-
17.04.2021 01:00:56;26,61;6,13;601,08;32,51;45,31;-
17.04.2021 02:00:56;29,66;6,69;663,92;28,84;38,00;-
17.04.2021 03:00:56;24,94;6,77;680,07;26,34;32,15;-
17.04.2021 04:00:56;29,63;6,49;827,25;28,56;38,06;-
17.04.2021 05:00:56;36,38;6,77;917,95;28,49;46,42;-
17.04.2021 06:00:56;54,14;6,52;859,14;25,84;46,94;-
17.04.2021 07:00:56;54,61;7,55;1.001,90;25,87;57,44;-
17.04.2021 08:00:56;57,54;6,70;1.381,20;27,85;74,03;-
17.04.2021 09:00:56;75,61;7,17;1.186,79;30,77;78,34;-
17.04.2021 10:00:56;94,35;7,81;976,49;34,64;69,72;-
17.04.2021 11:00:56;98,98;7,85;1.115,23;42,14;73,40;-
17.04.2021 12:00:56;102,38;8,08;1.053,87;45,75;66,84;-
17.04.2021 13:00:56;84,14;5,78;997,98;45,29;59,02;-
17.04.2021 14:00:56;78,44;6,18;1.007,56;47,04;59,60;-
17.04.2021 15:00:56;77,87;7,04;806,47;46,17;56,86;-
17.04.2021 16:00:56;74,08;6,94;647,94;40,33;48,21;-
17.04.2021 17:00:56;61,32;7,71;508,48;32,98;37,87;-
17.04.2021 18:00:56;60,24;7,20;466,00;33,87;39,82;-
17.04.2021 19:00:56;60,86;7,54;439,64;25,96;29,17;-
17.04.2021 20:00:56;59,46;6,70;551,16;28,09;41,46;-
17.04.2021 21:00:56;72,01;7,43;687,71;31,47;46,40;-
17.04.2021 22:00:56;78,01;6,64;652,14;31,19;48,87;-
17.04.2021 23:00:56;71,41;6,49;793,35;30,22;57,35;-
18.04.2021 00:00:56;68,57;6,68;685,28;33,71;52,78;-
18.04.2021 01:00:56;63,46;7,20;450,39;34,46;49,00;-
18.04.2021 02:00:56;61,75;7,72;299,01;22,15;26,77;-
18.04.2021 03:00:56;63,77;7,56;165,87;9,48;10,46;-
18.04.2021 04:00:56;74,34;7,63;183,38;9,40;10,37;-
18.04.2021 05:00:56;51,26;7,39;253,33;26,66;32,80;-
18.04.2021 06:00:56;42,33;8,35;247,75;27,65;36,52;-
18.04.2021 07:00:56;38,06;6,91;252,69;26,75;39,27;-
18.04.2021 08:00:56;28,17;7,67;370,45;25,84;45,89;-
18.04.2021 09:00:56;37,01;7,78;494,34;30,65;53,74;-
18.04.2021 10:00:56;41,31;8,45;387,43;34,02;47,95;-
18.04.2021 11:00:56;42,03;8,22;253,67;29,77;35,93;-
18.04.2021 12:00:56;38,15;9,20;180,53;26,14;28,84;-
18.04.2021 13:00:56;36,40;7,64;137,92;26,42;30,22;-
18.04.2021 14:00:56;26,54;8,59;22,63;25,38;28,60;-
18.04.2021 15:00:56;33,12;8,97;17,27;24,30;27,63;-
18.04.2021 16:00:56;42,01;7,83;113,83;27,25;32,11;-
18.04.2021 17:00:56;36,96;10,57;59,96;27,44;31,81;-
18.04.2021 18:00:56;63,06;8,54;201,63;31,77;38,93;-
18.04.2021 19:00:56;68,33;10,47;57,42;29,61;36,39;-
18.04.2021 20:00:56;66,26;8,89;13,29;22,22;23,90;-
18.04.2021 21:00:56;58,45;8,90;46,35;18,80;20,14;-
18.04.2021 22:00:56;52,54;7,60;126,87;20,36;23,32;-
18.04.2021 23:00:56;46,60;8,54;186,40;23,61;27,25;-
19.04.2021 00:00:56;41,63;7,17;202,95;25,91;33,92;-
19.04.2021 01:00:56;35,86;5,14;270,77;26,78;49,42;-
19.04.2021 02:00:56;43,35;5,53;351,74;24,86;50,03;-
19.04.2021 03:00:56;36,06;5,88;368,35;21,43;49,86;-
19.04.2021 04:00:56;44,39;4,78;380,83;19,90;48,98;-
19.04.2021 05:00:56;42,70;5,76;380,62;19,51;46,64;-
19.04.2021 06:00:56;30,01;5,59;376,94;23,44;46,56;-
19.04.2021 07:00:56;28,43;5,33;378,50;25,32;47,33;-
19.04.2021 08:00:56;24,12;5,43;321,39;30,23;49,28;-
19.04.2021 09:00:56;28,15;6,52;355,28;36,25;48,17;-
19.04.2021 10:00:56;33,70;6,59;311,98;35,19;44,01;-
19.04.2021 11:00:56;32,85;6,71;314,83;36,35;43,12;-
19.04.2021 12:00:56;38,32;6,33;194,73;37,12;43,05;-
19.04.2021 13:00:56;38,51;3,69;152,95;35,71;41,44;-
19.04.2021 14:00:56;44,09;4,24;208,11;35,25;41,66;-
19.04.2021 15:00:56;38,18;3,82;119,50;35,52;42,41;-
19.04.2021 16:00:56;35,83;4,48;45,34;33,75;40,81;-
19.04.2021 17:00:56;38,71;4,80;111,21;36,31;44,67;-
19.04.2021 18:00:56;49,98;4,72;163,69;37,67;48,59;-
19.04.2021 19:00:56;63,46;4,34;110,81;37,76;46,29;-
19.04.2021 20:00:56;54,83;5,50;122,53;34,56;38,96;-
19.04.2021 21:00:56;59,19;4,83;115,21;33,54;49,99;-
19.04.2021 22:00:56;59,07;4,86;109,06;18,10;19,95;-
19.04.2021 23:00:56;67,61;5,46;72,38;26,08;28,47;-
20.04.2021 00:00:56;74,43;4,71;128,55;30,06;36,14;-
20.04.2021 01:00:56;64,26;4,39;149,04;30,96;43,21;-
20.04.2021 02:00:56;54,78;4,71;296,51;29,59;44,71;-
20.04.2021 03:00:56;52,21;5,02;294,23;28,55;37,58;-
20.04.2021 04:00:56;55,04;4,17;271,27;25,13;40,68;-
20.04.2021 05:00:56;46,59;4,43;338,60;22,35;45,53;-
20.04.2021 06:00:56;50,53;4,13;330,32;22,39;51,75;-
20.04.2021 07:00:56;54,83;3,36;404,34;26,02;65,03;-
20.04.2021 08:00:56;61,36;3,74;503,62;30,92;71,40;-
20.04.2021 09:00:56;58,27;4,29;371,17;39,63;59,49;-
20.04.2021 10:00:56;56,64;4,77;184,04;36,04;40,57;-
20.04.2021 11:00:56;42,96;5,31;52,12;25,82;27,92;-
20.04.2021 12:00:56;50,99;5,49;46,58;21,74;23,16;-
20.04.2021 13:00:56;48,06;6,37;55,26;21,76;23,35;-
20.04.2021 14:00:56;43,85;7,66;7,45;25,45;28,37;-
20.04.2021 15:00:56;42,61;7,46;36,84;29,81;34,11;-
20.04.2021 16:00:56;42,98;7,20;6,15;34,82;41,19;-
20.04.2021 17:00:56;38,42;6,89;11,74;38,07;43,17;-
20.04.2021 18:00:56;38,28;7,30;23,99;42,57;47,15;-
20.04.2021 19:00:56;45,94;6,83;194,43;42,43;47,57;-
20.04.2021 20:00:56;27,47;7,23;239,30;38,34;41,90;-
20.04.2021 21:00:56;20,00;5,04;226,03;32,20;37,08;-
20.04.2021 22:00:56;32,66;6,17;315,96;36,71;47,01;-
20.04.2021 23:00:56;31,66;6,26;469,33;40,11;64,65;-
21.04.2021 00:00:56;37,65;6,97;416,22;37,17;65,49;-
21.04.2021 01:00:56;31,93;5,41;388,86;35,41;55,92;-
21.04.2021 02:00:56;29,48;4,88;362,93;31,82;51,34;-
21.04.2021 03:00:56;30,34;5,16;197,78;29,37;41,83;-
21.04.2021 04:00:56;20,03;4,87;158,15;24,73;32,86;-
21.04.2021 05:00:56;15,04;3,52;178,46;24,54;31,84;-
21.04.2021 06:00:56;14,97;4,47;197,13;24,89;31,37;-
21.04.2021 07:00:56;20,49;3,94;311,09;29,88;48,24;-
21.04.2021 08:00:56;19,73;4,22;350,35;32,71;47,83;-
21.04.2021 09:00:56;22,08;4,42;230,76;28,79;32,77;-
21.04.2021 10:00:56;17,15;5,26;265,77;27,86;29,97;-
21.04.2021 11:00:56;21,41;5,21;248,73;22,00;23,12;-
21.04.2021 12:00:56;17,47;5,75;260,15;20,10;21,22;-
21.04.2021 13:00:56;24,83;5,79;250,61;22,21;22,73;-
21.04.2021 14:00:56;23,90;7,23;235,83;27,09;28,63;-
21.04.2021 15:00:56;17,20;6,99;188,73;32,18;35,59;-
21.04.2021 16:00:56;19,89;7,13;258,00;32,56;35,65;-
21.04.2021 17:00:56;21,07;7,08;266,99;37,49;41,00;-
21.04.2021 18:00:56;32,25;7,18;323,80;47,64;54,14;-
21.04.2021 19:00:56;37,10;7,09;297,16;50,82;59,01;-
21.04.2021 20:00:56;34,16;6,28;316,57;45,97;50,66;-
21.04.2021 21:00:56;36,22;6,64;321,88;36,82;40,71;-
21.04.2021 22:00:56;39,26;6,12;457,33;47,68;55,60;-
21.04.2021 23:00:56;35,47;5,74;389,57;40,46;48,00;-
22.04.2021 00:00:56;32,85;5,63;392,62;36,64;47,09;-
22.04.2021 01:00:56;35,62;4,13;403,68;28,31;30,54;-
22.04.2021 02:00:56;27,26;5,15;341,33;20,79;21,30;-
22.04.2021 03:00:56;17,54;4,48;288,41;18,28;18,94;-
22.04.2021 04:00:56;18,31;4,87;383,71;23,41;26,50;-
22.04.2021 05:00:56;11,92;5,17;410,90;25,74;33,51;-
22.04.2021 06:00:56;19,21;4,56;441,11;27,41;39,07;-
22.04.2021 07:00:56;31,56;5,03;407,36;36,75;43,75;-
22.04.2021 08:00:56;21,80;5,07;329,66;38,21;42,73;-
22.04.2021 09:00:56;22,52;5,07;341,90;34,09;37,94;-
22.04.2021 10:00:56;29,82;5,86;508,47;31,88;34,63;-
22.04.2021 11:00:56;20,78;5,83;499,91;31,39;33,25;-
22.04.2021 12:00:56;30,74;6,05;463,55;24,65;25,37;-
22.04.2021 13:00:56;30,72;4,74;461,40;23,85;25,10;-
22.04.2021 14:00:56;26,97;5,84;450,18;30,96;33,55;-
22.04.2021 15:00:56;26,03;6,09;472,07;36,28;41,45;-
22.04.2021 16:00:56;30,14;5,26;451,84;37,48;42,72;-
22.04.2021 17:00:56;24,07;5,94;493,33;37,67;42,86;-
22.04.2021 18:00:56;23,09;5,53;529,24;42,86;48,89;-
22.04.2021 19:00:56;25,17;6,03;623,90;51,81;67,74;-
22.04.2021 20:00:56;25,15;5,44;587,33;49,44;59,97;-
22.04.2021 21:00:56;31,92;4,58;512,08;37,27;42,72;-
22.04.2021 22:00:56;39,42;4,64;522,30;38,59;48,31;-
22.04.2021 23:00:56;28,73;4,53;555,02;36,22;50,47;-
23.04.2021 00:00:56;33,92;4,06;587,42;34,46;47,18;-
23.04.2021 01:00:56;22,21;6,55;455,36;34,68;50,42;-
23.04.2021 02:00:56;25,95;7,12;354,72;33,55;50,30;-
23.04.2021 03:00:56;29,15;7,11;311,47;30,14;41,79;-
23.04.2021 04:00:56;28,83;7,33;121,42;27,70;37,49;-
23.04.2021 05:00:56;19,17;6,78;298,85;26,43;37,10;-
23.04.2021 06:00:56;10,87;6,71;204,48;31,80;46,12;-
23.04.2021 07:00:56;15,07;6,48;282,85;33,12;57,80;-
23.04.2021 08:00:56;34,21;5,94;328,50;36,67;62,33;-
23.04.2021 09:00:56;34,84;6,32;358,40;36,77;47,98;-
23.04.2021 10:00:56;28,30;7,74;395,37;37,19;41,20;-
23.04.2021 11:00:56;26,35;7,85;324,20;31,39;32,88;-
23.04.2021 12:00:56;39,28;7,54;312,62;26,46;27,65;-
23.04.2021 13:00:56;43,72;2,87;279,06;26,22;28,03;-
23.04.2021 14:00:56;36,17;3,99;282,40;31,31;34,65;-
23.04.2021 15:00:56;28,22;4,04;293,28;32,27;36,71;-
23.04.2021 16:00:56;23,95;4,63;226,01;33,88;37,85;-
23.04.2021 17:00:56;25,87;4,11;145,81;33,43;37,50;-
23.04.2021 18:00:56;30,44;5,12;172,32;41,33;46,36;-
23.04.2021 19:00:56;43,25;5,00;171,78;43,13;50,95;-
23.04.2021 20:00:56;47,46;4,55;426,18;43,14;56,69;-
23.04.2021 21:00:56;59,51;3,71;477,63;46,21;58,65;-
23.04.2021 22:00:56;61,50;3,43;393,15;43,16;49,98;-
23.04.2021 23:00:56;41,20;3,10;267,26;38,13;42,37;-
24.04.2021 00:00:56;29,44;3,30;214,89;35,52;40,05;-
24.04.2021 01:00:56;19,58;8,40;376,05;34,90;42,34;-
24.04.2021 02:00:56;23,14;9,14;308,82;25,55;29,06;-
24.04.2021 03:00:56;19,78;8,46;275,15;28,84;33,76;-
24.04.2021 04:00:56;20,18;8,75;431,48;31,89;48,47;-
24.04.2021 05:00:56;38,83;7,78;430,45;29,52;47,16;-
24.04.2021 06:00:56;30,37;8,92;343,04;29,41;46,74;-
24.04.2021 07:00:56;26,73;8,01;380,61;34,50;52,69;-
24.04.2021 08:00:56;43,03;9,01;465,69;34,41;52,01;-
24.04.2021 09:00:56;60,27;9,95;424,79;38,48;49,47;-
24.04.2021 10:00:56;44,06;9,63;427,61;37,74;42,66;-
24.04.2021 11:00:56;43,38;9,50;358,69;29,36;30,92;-
24.04.2021 12:00:56;35,96;9,61;317,93;21,78;22,81;-
24.04.2021 13:00:56;37,53;6,76;224,84;20,36;21,14;-
24.04.2021 14:00:56;26,17;7,57;181,78;24,71;26,14;-
24.04.2021 15:00:56;19,23;8,18;210,05;29,01;31,20;-
24.04.2021 16:00:56;28,29;7,80;82,46;28,52;30,03;-
24.04.2021 17:00:56;39,36;8,07;192,39;25,70;27,03;-
24.04.2021 18:00:56;33,51;7,78;264,13;28,48;31,32;-
24.04.2021 19:00:56;26,29;6,72;351,66;32,21;35,93;-
24.04.2021 20:00:56;38,00;7,29;639,76;41,98;58,84;-
24.04.2021 21:00:56;75,09;6,60;704,46;39,02;51,95;-
24.04.2021 22:00:56;86,49;6,26;660,25;36,19;57,87;-
24.04.2021 23:00:56;67,75;5,98;591,95;40,99;62,44;-
25.04.2021 00:00:56;60,17;5,62;381,44;40,04;62,16;-
25.04.2021 01:00:56;67,00;2,04;555,15;38,28;68,81;-
25.04.2021 02:00:56;49,29;2,59;491,53;37,18;68,67;-
25.04.2021 03:00:56;35,76;2,35;460,34;33,97;65,44;-
25.04.2021 04:00:56;38,74;1,63;572,89;31,67;60,91;-
25.04.2021 05:00:56;38,76;2,04;633,61;28,19;55,74;-
25.04.2021 06:00:56;38,96;2,21;519,36;26,92;56,86;-
25.04.2021 07:00:56;35,59;2,42;701,38;25,53;52,25;-
25.04.2021 08:00:56;45,21;2,37;577,35;27,48;50,90;-
25.04.2021 09:00:56;50,85;2,38;470,99;31,26;57,86;-
25.04.2021 10:00:56;45,89;2,92;519,20;35,85;50,58;-
25.04.2021 11:00:56;56,77;3,17;462,36;36,21;41,95;-
25.04.2021 12:00:56;44,33;3,18;381,21;32,42;35,97;-
25.04.2021 13:00:56;50,09;5,15;293,51;27,15;29,45;-
25.04.2021 14:00:56;41,20;6,09;175,88;24,04;26,02;-
25.04.2021 15:00:56;46,40;5,81;197,39;23,79;25,73;-
25.04.2021 16:00:56;34,43;6,73;147,92;28,14;31,27;-
25.04.2021 17:00:56;36,87;7,37;185,34;29,08;32,90;-
25.04.2021 18:00:56;42,14;7,02;169,28;31,97;39,03;-
25.04.2021 19:00:56;44,44;6,16;236,74;29,89;34,97;-
25.04.2021 20:00:56;43,49;4,95;372,09;30,26;34,19;-
25.04.2021 21:00:56;39,19;5,83;321,22;24,95;26,64;-
25.04.2021 22:00:56;30,19;4,87;301,27;25,12;27,69;-
25.04.2021 23:00:56;27,80;5,75;275,55;26,02;28,74;-
26.04.2021 00:00:56;30,24;5,16;264,80;26,45;29,48;-
26.04.2021 01:00:56;30,40;7,63;153,62;25,46;28,22;-
26.04.2021 02:00:56;26,62;7,87;212,80;22,89;25,58;-
26.04.2021 03:00:56;29,36;7,23;239,28;26,00;31,66;-
26.04.2021 04:00:56;22,01;7,86;202,44;26,39;34,65;-
26.04.2021 05:00:56;24,54;8,17;240,56;26,48;37,85;-
26.04.2021 06:00:56;18,56;8,47;208,90;27,22;42,60;-
26.04.2021 07:00:56;17,20;8,01;256,58;31,42;56,11;-
26.04.2021 08:00:56;24,96;7,81;255,31;33,49;55,29;-
26.04.2021 09:00:56;35,05;8,47;234,58;32,70;39,81;-
26.04.2021 10:00:56;28,78;8,35;216,04;38,09;48,58;-
26.04.2021 11:00:56;15,58;9,07;274,72;37,63;48,69;-
26.04.2021 12:00:56;15,46;8,00;319,41;40,24;54,23;-
26.04.2021 13:00:56;25,22;2,38;254,44;39,65;47,21;-
26.04.2021 14:00:56;23,95;2,43;169,24;36,49;43,33;-
26.04.2021 15:00:56;30,97;3,10;20,41;37,63;45,20;-
26.04.2021 16:00:56;18,27;3,65;105,27;45,38;58,38;-
26.04.2021 17:00:56;20,92;3,22;218,14;46,84;58,92;-
26.04.2021 18:00:56;34,28;3,58;25,50;39,18;49,03;-
26.04.2021 19:00:56;42,70;3,41;202,89;45,29;64,53;-
26.04.2021 20:00:56;27,84;3,37;200,73;36,36;44,12;-
26.04.2021 21:00:56;34,90;1,55;195,43;30,14;37,07;-
26.04.2021 22:00:56;33,74;2,16;327,43;32,34;48,55;-
26.04.2021 23:00:56;27,76;1,60;415,41;33,75;71,42;-
27.04.2021 00:00:56;22,13;1,88;316,09;32,35;64,65;-
27.04.2021 01:00:56;30,56;7,01;375,49;29,84;84,57;-
27.04.2021 02:00:56;28,92;7,53;231,75;26,82;46,28;-
27.04.2021 03:00:56;17,86;7,74;260,07;23,22;39,63;-
27.04.2021 04:00:56;19,50;7,10;199,19;22,20;35,96;-
27.04.2021 05:00:56;12,42;6,81;180,27;20,57;38,68;-
27.04.2021 06:00:56;12,46;2,06;0,00;19,37;40,77;-
27.04.2021 07:00:56;6,48;1,25;0,00;20,07;49,90;-
27.04.2021 08:00:56;9,46;0,47;0,00;26,15;51,57;-
27.04.2021 09:00:56;26,78;0,28;0,00;28,59;42,14;-
27.04.2021 10:00:56;29,86;0,19;0,00;27,68;34,18;-
27.04.2021 11:00:56;28,84;0,09;0,00;32,48;39,30;-
27.04.2021 12:00:56;41,19;0,37;0,00;33,63;39,10;-
27.04.2021 13:00:56;41,98;0,78;0,00;34,34;39,04;-
27.04.2021 14:00:56;35,53;0,98;0,00;35,93;41,13;-
27.04.2021 15:00:56;39,06;0,53;0,00;37,54;44,57;-
27.04.2021 16:00:56;38,32;0,61;0,00;36,26;42,66;-
27.04.2021 17:00:56;35,22;0,94;0,00;40,12;48,87;-
27.04.2021 18:00:56;28,15;1,03;0,00;44,77;55,67;-
27.04.2021 19:00:56;30,38;1,27;0,00;45,56;64,01;-
27.04.2021 20:00:56;40,87;1,35;0,00;39,38;75,56;-
27.04.2021 21:00:56;54,94;0,99;0,00;40,70;81,08;-
27.04.2021 22:00:56;61,17;1,65;0,00;41,66;81,33;-
27.04.2021 23:00:56;56,98;0,98;0,00;40,75;98,51;-
28.04.2021 00:00:56;67,55;2,05;38,58;37,27;93,13;-
28.04.2021 01:00:56;60,20;8,03;739,22;36,65;105,44;-
28.04.2021 02:00:56;65,31;9,27;533,62;33,06;87,97;-
28.04.2021 03:00:56;56,31;8,62;557,19;27,93;63,47;-
28.04.2021 04:00:56;42,17;8,51;436,01;24,26;53,08;-
28.04.2021 05:00:56;32,35;8,61;415,25;22,69;52,04;-
28.04.2021 06:00:56;26,75;8,77;472,88;22,94;59,19;-
28.04.2021 07:00:56;45,69;10,17;525,96;27,34;95,49;-
28.04.2021 08:00:56;56,61;9,74;609,13;32,09;90,87;-
28.04.2021 09:00:56;83,93;9,35;549,89;39,75;75,30;-
28.04.2021 10:00:56;97,10;9,35;667,68;53,91;88,86;-
28.04.2021 11:00:56;107,89;8,68;667,93;63,23;92,11;-
28.04.2021 12:00:56;121,02;8,23;511,36;58,58;74,85;-
28.04.2021 13:00:56;108,92;5,18;340,49;31,09;33,78;-
28.04.2021 14:00:56;80,68;5,31;380,18;28,44;33,13;-
28.04.2021 15:00:56;70,70;5,49;306,59;32,56;36,61;-
28.04.2021 16:00:56;52,10;4,09;327,68;38,54;43,13;-
28.04.2021 17:00:56;51,41;4,45;292,53;39,97;45,46;-
28.04.2021 18:00:56;35,95;2,06;235,22;32,84;36,95;-
28.04.2021 19:00:56;41,15;1,34;286,75;35,56;40,14;-
28.04.2021 20:00:56;37,14;0,98;249,37;27,92;30,94;-
28.04.2021 21:00:56;34,28;0,53;277,51;31,14;38,93;-
28.04.2021 22:00:56;33,94;0,81;254,81;28,19;31,68;-
28.04.2021 23:00:56;44,89;0,18;296,27;32,51;40,22;-
29.04.2021 00:00:56;39,96;0,82;332,40;32,87;47,84;-
29.04.2021 01:00:56;33,90;4,17;314,39;28,32;38,21;-
29.04.2021 02:00:56;32,06;5,61;358,15;27,82;43,53;-
29.04.2021 03:00:56;33,61;5,45;394,17;26,97;46,09;-
29.04.2021 04:00:56;37,20;5,07;337,50;26,16;40,41;-
29.04.2021 05:00:56;44,84;5,19;408,58;24,49;41,34;-
29.04.2021 06:00:56;46,53;5,99;406,33;24,67;49,16;-
29.04.2021 07:00:56;56,96;6,07;477,34;26,58;74,50;-
29.04.2021 08:00:56;60,87;5,62;675,40;27,16;114,27;-
29.04.2021 09:00:56;77,93;6,01;849,29;28,64;117,94;-
29.04.2021 10:00:56;82,80;5,96;683,32;35,29;89,48;-
29.04.2021 11:00:56;74,46;5,71;607,99;42,67;70,26;-
29.04.2021 12:00:56;60,62;5,78;327,11;39,19;52,36;-
29.04.2021 13:00:56;54,30;4,96;127,22;22,10;24,26;-
29.04.2021 14:00:56;49,72;6,92;191,16;22,78;25,94;-
29.04.2021 15:00:56;68,55;9,44;316,13;24,90;30,81;-
29.04.2021 16:00:56;73,02;8,99;270,65;21,98;26,13;-
29.04.2021 17:00:56;57,23;7,94;187,30;23,31;27,91;-
29.04.2021 18:00:56;67,54;6,08;226,20;28,63;34,49;-
29.04.2021 19:00:56;42,83;5,77;319,14;36,10;42,03;-
29.04.2021 20:00:56;54,05;7,75;311,61;39,05;43,99;-
29.04.2021 21:00:56;50,10;8,02;192,54;30,16;37,90;-
