Tarih;Konya Ereðli Yaygýnlaþtýrma;;;
;PM10 ( mg/m3 );SO2 ( mg/m3 );NO2 ( mg/m3 );NOX ( mg/m3 )
30.03.2021 23:00:56;17,00;15,15;-;-
31.03.2021 00:00:56;16,00;15,13;-;-
31.03.2021 01:00:56;34,00;14,37;-;-
31.03.2021 02:00:56;29,00;13,64;-;-
31.03.2021 03:00:56;16,00;13,29;-;-
31.03.2021 04:00:56;13,00;13,23;-;-
31.03.2021 05:00:56;12,00;13,01;-;-
31.03.2021 06:00:56;9,00;12,84;-;-
31.03.2021 07:00:56;16,00;12,87;-;-
31.03.2021 08:00:56;16,00;13,24;-;-
31.03.2021 09:00:56;33,00;14,52;-;-
31.03.2021 10:00:56;55,00;13,78;-;-
31.03.2021 11:00:56;39,00;14,14;-;-
31.03.2021 12:00:56;27,00;16,27;-;-
31.03.2021 13:00:56;28,00;19,34;-;-
31.03.2021 14:00:56;28,00;19,41;-;-
31.03.2021 15:00:56;27,00;19,02;-;-
31.03.2021 16:00:56;35,00;17,81;-;-
31.03.2021 17:00:56;30,00;15,52;-;-
31.03.2021 18:00:56;26,00;16,09;-;-
31.03.2021 19:00:56;37,00;16,31;-;-
31.03.2021 20:00:56;29,00;16,94;-;-
31.03.2021 21:00:56;33,00;15,38;-;-
31.03.2021 22:00:56;32,00;16,32;-;-
31.03.2021 23:00:56;35,00;16,13;-;-
01.04.2021 00:00:56;36,00;15,42;-;-
01.04.2021 01:00:56;22,00;15,08;-;-
01.04.2021 02:00:56;47,00;14,39;-;-
01.04.2021 03:00:56;18,00;13,73;-;-
01.04.2021 04:00:56;12,00;13,16;-;-
01.04.2021 05:00:56;12,00;12,94;-;-
01.04.2021 06:00:56;13,00;12,74;-;-
01.04.2021 07:00:56;10,00;12,67;-;-
01.04.2021 08:00:56;10,00;13,49;-;-
01.04.2021 09:00:56;25,00;17,27;-;-
01.04.2021 10:00:56;41,00;18,38;-;-
01.04.2021 11:00:56;26,00;17,71;-;-
01.04.2021 12:00:56;17,00;17,49;-;-
01.04.2021 13:00:56;18,00;17,31;-;-
01.04.2021 14:00:56;21,00;16,51;-;-
01.04.2021 15:00:56;17,00;15,79;-;-
01.04.2021 16:00:56;16,00;15,06;-;-
01.04.2021 17:00:56;17,00;14,34;-;-
01.04.2021 18:00:56;11,00;14,48;-;-
01.04.2021 19:00:56;28,00;16,09;-;-
01.04.2021 20:00:56;23,00;16,26;-;-
01.04.2021 21:00:56;14,00;15,16;-;-
01.04.2021 22:00:56;12,00;14,43;-;-
01.04.2021 23:00:56;10,00;14,28;-;-
02.04.2021 00:00:56;9,00;14,03;-;-
02.04.2021 01:00:56;10,00;13,93;-;-
02.04.2021 02:00:56;16,00;13,61;-;-
02.04.2021 03:00:56;28,00;13,15;-;-
02.04.2021 04:00:56;21,00;13,08;-;-
02.04.2021 05:00:56;21,00;13,00;-;-
02.04.2021 06:00:56;20,00;13,02;-;-
02.04.2021 07:00:56;23,00;13,33;-;-
02.04.2021 08:00:56;28,00;14,28;-;-
02.04.2021 09:00:56;31,00;14,84;-;-
02.04.2021 10:00:56;29,00;14,85;-;-
02.04.2021 11:00:56;25,00;15,10;-;-
02.04.2021 12:00:56;14,00;16,22;-;-
02.04.2021 13:00:56;13,00;18,25;-;-
02.04.2021 14:00:56;14,00;17,34;-;-
02.04.2021 15:00:56;17,00;14,78;-;-
02.04.2021 16:00:56;11,00;14,47;-;-
02.04.2021 17:00:56;10,00;16,52;-;-
02.04.2021 18:00:56;6,00;16,31;-;-
02.04.2021 19:00:56;3,00;15,21;-;-
02.04.2021 20:00:56;7,00;14,76;-;-
02.04.2021 21:00:56;16,00;15,11;-;-
02.04.2021 22:00:56;40,00;14,90;-;-
02.04.2021 23:00:56;18,00;14,85;-;-
03.04.2021 00:00:56;25,00;14,27;-;-
03.04.2021 01:00:56;15,00;13,91;-;-
03.04.2021 02:00:56;10,00;14,11;-;-
03.04.2021 03:00:56;11,00;13,72;-;-
03.04.2021 04:00:56;19,00;13,46;-;-
03.04.2021 05:00:56;10,00;13,69;-;-
03.04.2021 06:00:56;8,00;13,63;-;-
03.04.2021 07:00:56;15,00;14,19;-;-
03.04.2021 08:00:56;17,00;16,38;-;-
03.04.2021 09:00:56;37,00;17,62;-;-
03.04.2021 10:00:56;23,00;18,20;-;-
03.04.2021 11:00:56;23,00;17,18;-;-
03.04.2021 12:00:56;10,00;15,98;-;-
03.04.2021 13:00:56;8,00;15,66;-;-
03.04.2021 14:00:56;10,00;15,23;-;-
03.04.2021 15:00:56;14,00;13,88;-;-
03.04.2021 16:00:56;13,00;13,39;-;-
03.04.2021 17:00:56;12,00;13,68;-;-
03.04.2021 18:00:56;11,00;14,93;-;-
03.04.2021 19:00:56;21,00;16,98;-;-
03.04.2021 20:00:56;23,00;23,42;-;-
03.04.2021 21:00:56;43,00;23,92;-;-
03.04.2021 22:00:56;57,00;20,75;-;-
03.04.2021 23:00:56;37,00;18,22;-;-
04.04.2021 00:00:56;26,00;16,72;-;-
04.04.2021 01:00:56;27,00;15,46;-;-
04.04.2021 02:00:56;31,00;14,86;-;-
04.04.2021 03:00:56;30,00;14,83;-;-
04.04.2021 04:00:56;37,00;14,26;-;-
04.04.2021 05:00:56;24,00;13,71;-;-
04.04.2021 06:00:56;16,00;13,35;-;-
04.04.2021 07:00:56;15,00;13,35;-;-
04.04.2021 08:00:56;22,00;16,62;-;-
04.04.2021 09:00:56;35,00;18,79;-;-
04.04.2021 10:00:56;24,00;17,41;-;-
04.04.2021 11:00:56;13,00;15,82;-;-
04.04.2021 12:00:56;12,00;14,80;-;-
04.04.2021 13:00:56;11,00;15,51;-;-
04.04.2021 14:00:56;12,00;15,57;-;-
04.04.2021 15:00:56;17,00;14,08;-;-
04.04.2021 16:00:56;10,00;13,85;-;-
04.04.2021 17:00:56;11,00;13,97;-;-
04.04.2021 18:00:56;13,00;14,14;-;-
04.04.2021 19:00:56;17,00;16,97;-;-
04.04.2021 20:00:56;-;18,65;-;-
04.04.2021 21:00:56;19,00;19,86;-;-
04.04.2021 22:00:56;18,00;20,99;-;-
04.04.2021 23:00:56;43,00;21,50;-;-
05.04.2021 00:00:56;27,00;22,78;-;-
05.04.2021 01:00:56;35,00;22,22;-;-
05.04.2021 02:00:56;29,00;18,91;-;-
05.04.2021 03:00:56;15,00;16,73;-;-
05.04.2021 04:00:56;15,00;17,65;-;-
05.04.2021 05:00:56;13,00;17,84;-;-
05.04.2021 06:00:56;21,00;17,48;-;-
05.04.2021 07:00:56;21,00;16,57;-;-
05.04.2021 08:00:56;26,00;16,62;-;-
05.04.2021 09:00:56;38,00;14,97;-;-
05.04.2021 10:00:56;31,00;14,24;-;-
05.04.2021 11:00:56;53,00;13,71;-;-
05.04.2021 12:00:56;49,00;13,43;-;-
05.04.2021 13:00:56;46,00;13,40;-;-
05.04.2021 14:00:56;40,00;13,08;-;-
05.04.2021 15:00:56;31,00;13,05;-;-
05.04.2021 16:00:56;34,00;12,94;-;-
05.04.2021 17:00:56;37,00;12,85;-;-
05.04.2021 18:00:56;40,00;12,86;-;-
05.04.2021 19:00:56;31,00;13,21;-;-
05.04.2021 20:00:56;29,00;13,92;-;-
05.04.2021 21:00:56;30,00;13,49;-;-
05.04.2021 22:00:56;28,00;13,81;-;-
05.04.2021 23:00:56;27,00;13,44;-;-
06.04.2021 00:00:56;23,00;13,31;-;-
06.04.2021 01:00:56;20,00;13,00;-;-
06.04.2021 02:00:56;23,00;12,80;-;-
06.04.2021 03:00:56;22,00;12,71;-;-
06.04.2021 04:00:56;26,00;13,08;-;-
06.04.2021 05:00:56;23,00;14,27;-;-
06.04.2021 06:00:56;32,00;13,88;-;-
06.04.2021 07:00:56;24,00;14,90;-;-
06.04.2021 08:00:56;38,00;102,04;-;-
06.04.2021 09:00:56;58,00;21,97;-;-
06.04.2021 10:00:56;82,00;22,44;-;-
06.04.2021 11:00:56;81,00;19,66;-;-
06.04.2021 12:00:56;71,00;17,46;-;-
06.04.2021 13:00:56;47,00;14,16;-;-
06.04.2021 14:00:56;48,00;13,77;-;-
06.04.2021 15:00:56;49,00;14,61;-;-
06.04.2021 16:00:56;67,00;13,40;-;-
06.04.2021 17:00:56;59,00;12,71;-;-
06.04.2021 18:00:56;58,00;12,78;-;-
06.04.2021 19:00:56;54,00;13,82;-;-
06.04.2021 20:00:56;62,00;16,91;-;-
06.04.2021 21:00:56;77,00;16,94;-;-
06.04.2021 22:00:56;54,00;16,05;-;-
06.04.2021 23:00:56;45,00;17,62;-;-
07.04.2021 00:00:56;38,00;14,82;-;-
07.04.2021 01:00:56;36,00;14,89;-;-
07.04.2021 02:00:56;29,00;14,49;-;-
07.04.2021 03:00:56;30,00;13,21;-;-
07.04.2021 04:00:56;24,00;13,11;-;-
07.04.2021 05:00:56;43,00;12,78;-;-
07.04.2021 06:00:56;29,00;13,15;-;-
07.04.2021 07:00:56;25,00;14,15;-;-
07.04.2021 08:00:56;30,00;13,13;-;-
07.04.2021 09:00:56;36,00;13,30;-;-
07.04.2021 10:00:56;50,00;13,37;-;-
07.04.2021 11:00:56;55,00;13,03;-;-
07.04.2021 12:00:56;57,00;13,06;-;-
07.04.2021 13:00:56;62,00;13,09;-;-
07.04.2021 14:00:56;43,00;12,89;-;-
07.04.2021 15:00:56;39,00;13,00;-;-
07.04.2021 16:00:56;38,00;13,14;-;-
07.04.2021 17:00:56;32,00;12,92;-;-
07.04.2021 18:00:56;28,00;12,89;-;-
07.04.2021 19:00:56;27,00;13,26;-;-
07.04.2021 20:00:56;24,00;14,60;-;-
07.04.2021 21:00:56;24,00;13,81;-;-
07.04.2021 22:00:56;17,00;13,60;-;-
07.04.2021 23:00:56;13,00;15,61;-;-
08.04.2021 00:00:56;18,00;17,94;-;-
08.04.2021 01:00:56;28,00;16,09;-;-
08.04.2021 02:00:56;19,00;17,25;-;-
08.04.2021 03:00:56;20,00;14,64;-;-
08.04.2021 04:00:56;19,00;14,23;-;-
08.04.2021 05:00:56;21,00;13,94;-;-
08.04.2021 06:00:56;26,00;14,22;-;-
08.04.2021 07:00:56;26,00;14,06;-;-
08.04.2021 08:00:56;28,00;15,73;-;-
08.04.2021 09:00:56;44,00;16,02;-;-
08.04.2021 10:00:56;39,00;16,30;-;-
08.04.2021 11:00:56;44,00;14,55;-;-
08.04.2021 12:00:56;26,00;13,18;-;-
08.04.2021 13:00:56;15,00;12,88;-;-
08.04.2021 14:00:56;12,00;12,87;-;-
08.04.2021 15:00:56;21,00;12,96;-;-
08.04.2021 16:00:56;13,00;13,21;-;-
08.04.2021 17:00:56;12,00;13,40;-;-
08.04.2021 18:00:56;20,00;13,45;-;-
08.04.2021 19:00:56;21,00;13,81;-;-
08.04.2021 20:00:56;16,00;13,98;-;-
08.04.2021 21:00:56;19,00;14,74;-;-
08.04.2021 22:00:56;25,00;15,80;-;-
08.04.2021 23:00:56;12,00;15,60;-;-
09.04.2021 00:00:56;19,00;15,08;-;-
09.04.2021 01:00:56;11,00;15,19;-;-
09.04.2021 02:00:56;13,00;14,74;-;-
09.04.2021 03:00:56;16,00;14,33;-;-
09.04.2021 04:00:56;7,00;13,99;-;-
09.04.2021 05:00:56;8,00;14,08;-;-
09.04.2021 06:00:56;8,00;14,19;-;-
09.04.2021 07:00:56;12,00;14,14;-;-
09.04.2021 08:00:56;17,00;14,18;-;-
09.04.2021 09:00:56;14,00;14,85;-;-
09.04.2021 10:00:56;21,00;15,73;-;-
09.04.2021 11:00:56;21,00;16,03;-;-
09.04.2021 12:00:56;14,00;15,98;-;-
09.04.2021 13:00:56;21,00;15,80;-;-
09.04.2021 14:00:56;18,00;14,98;-;-
09.04.2021 15:00:56;10,00;14,36;-;-
09.04.2021 16:00:56;10,00;14,38;-;-
09.04.2021 17:00:56;8,00;14,39;-;-
09.04.2021 18:00:56;7,00;13,86;-;-
09.04.2021 19:00:56;8,00;13,64;-;-
09.04.2021 20:00:56;7,00;13,31;-;-
09.04.2021 21:00:56;11,00;13,40;-;-
09.04.2021 22:00:56;11,00;13,42;-;-
09.04.2021 23:00:56;4,00;13,49;-;-
10.04.2021 00:00:56;0,00;13,56;-;-
10.04.2021 01:00:56;1,00;13,58;-;-
10.04.2021 02:00:56;2,00;13,34;-;-
10.04.2021 03:00:56;2,00;13,35;-;-
10.04.2021 04:00:56;1,00;13,46;-;-
10.04.2021 05:00:56;4,00;13,50;-;-
10.04.2021 06:00:56;4,00;13,48;-;-
10.04.2021 07:00:56;1,00;13,46;-;-
10.04.2021 08:00:56;6,00;13,42;-;-
10.04.2021 09:00:56;8,00;13,39;-;-
10.04.2021 10:00:56;4,00;13,40;-;-
10.04.2021 11:00:56;3,00;13,61;-;-
10.04.2021 12:00:56;6,00;13,48;-;-
10.04.2021 13:00:56;7,00;13,68;-;-
10.04.2021 14:00:56;9,00;14,01;-;-
10.04.2021 15:00:56;11,00;13,83;-;-
10.04.2021 16:00:56;8,00;13,85;-;-
10.04.2021 17:00:56;4,00;13,66;-;-
10.04.2021 18:00:56;2,00;13,51;-;-
10.04.2021 19:00:56;4,00;13,49;-;-
10.04.2021 20:00:56;5,00;13,48;-;-
10.04.2021 21:00:56;7,00;13,26;-;-
10.04.2021 22:00:56;8,00;13,26;-;-
10.04.2021 23:00:56;6,00;13,59;-;-
11.04.2021 00:00:56;3,00;13,52;-;-
11.04.2021 01:00:56;2,00;13,59;-;-
11.04.2021 02:00:56;5,00;13,53;-;-
11.04.2021 03:00:56;4,00;13,51;-;-
11.04.2021 04:00:56;4,00;13,40;-;-
11.04.2021 05:00:56;5,00;13,38;-;-
11.04.2021 06:00:56;6,00;13,37;-;-
11.04.2021 07:00:56;8,00;13,32;-;-
11.04.2021 08:00:56;7,00;13,43;-;-
11.04.2021 09:00:56;5,00;13,51;-;-
11.04.2021 10:00:56;5,00;13,93;-;-
11.04.2021 11:00:56;8,00;14,01;-;-
11.04.2021 12:00:56;7,00;15,40;-;-
11.04.2021 13:00:56;8,00;14,91;-;-
11.04.2021 14:00:56;9,00;14,66;-;-
11.04.2021 15:00:56;6,00;14,37;-;-
11.04.2021 16:00:56;4,00;14,30;-;-
11.04.2021 17:00:56;6,00;14,30;-;-
11.04.2021 18:00:56;7,00;14,25;-;-
11.04.2021 19:00:56;8,00;14,93;-;-
11.04.2021 20:00:56;9,00;15,38;-;-
11.04.2021 21:00:56;10,00;15,31;-;-
11.04.2021 22:00:56;11,00;14,38;-;-
11.04.2021 23:00:56;10,00;14,66;-;-
12.04.2021 00:00:56;11,00;14,11;-;-
12.04.2021 01:00:56;9,00;14,09;-;-
12.04.2021 02:00:56;6,00;12,92;-;-
12.04.2021 03:00:56;2,00;13,35;-;-
12.04.2021 04:00:56;0,00;13,20;-;-
12.04.2021 05:00:56;0,00;13,16;-;-
12.04.2021 06:00:56;4,00;13,41;-;-
12.04.2021 07:00:56;6,00;13,32;-;-
12.04.2021 08:00:56;5,00;13,58;-;-
12.04.2021 09:00:56;6,00;14,01;-;-
12.04.2021 10:00:56;9,00;14,65;-;-
12.04.2021 11:00:56;8,00;15,14;-;-
12.04.2021 12:00:56;5,00;14,83;-;-
12.04.2021 13:00:56;6,00;14,36;-;-
12.04.2021 14:00:56;4,00;99,39;-;-
12.04.2021 15:00:56;3,00;15,28;-;-
12.04.2021 16:00:56;6,00;14,96;-;-
12.04.2021 17:00:56;6,00;14,53;-;-
12.04.2021 18:00:56;2,00;15,06;-;-
12.04.2021 19:00:56;7,00;14,88;-;-
12.04.2021 20:00:56;14,00;15,49;-;-
12.04.2021 21:00:56;33,00;15,79;-;-
12.04.2021 22:00:56;25,00;16,22;-;-
12.04.2021 23:00:56;36,00;16,46;-;-
13.04.2021 00:00:56;63,00;15,67;-;-
13.04.2021 01:00:56;41,00;16,24;-;-
13.04.2021 02:00:56;39,00;15,24;-;-
13.04.2021 03:00:56;31,00;14,83;-;-
13.04.2021 04:00:56;32,00;15,05;-;-
13.04.2021 05:00:56;34,00;15,22;-;-
13.04.2021 06:00:56;26,00;14,81;-;-
13.04.2021 07:00:56;18,00;14,49;-;-
13.04.2021 08:00:56;17,00;14,59;-;-
13.04.2021 09:00:56;995,00;15,47;-;-
13.04.2021 10:00:56;22,00;17,39;30,47;42,92
13.04.2021 11:00:56;38,00;17,97;24,54;33,35
13.04.2021 12:00:56;42,00;16,88;25,01;35,21
13.04.2021 13:00:56;28,00;15,89;24,62;31,42
13.04.2021 14:00:56;-;15,85;25,64;32,52
13.04.2021 15:00:56;44,00;15,35;25,03;31,84
13.04.2021 16:00:56;22,00;15,10;24,53;31,26
13.04.2021 17:00:56;36,00;15,27;25,67;33,81
13.04.2021 18:00:56;32,00;15,37;28,49;36,49
13.04.2021 19:00:56;22,00;16,23;37,35;46,18
13.04.2021 20:00:56;47,00;21,05;44,76;48,95
13.04.2021 21:00:56;46,00;19,70;57,49;63,92
13.04.2021 22:00:56;35,00;18,39;49,86;55,53
13.04.2021 23:00:56;26,00;16,68;32,20;36,62
14.04.2021 00:00:56;16,00;16,80;27,15;31,19
14.04.2021 01:00:56;13,00;16,62;23,97;27,22
14.04.2021 02:00:56;12,00;16,64;38,45;42,47
14.04.2021 03:00:56;9,00;16,01;45,17;50,66
14.04.2021 04:00:56;9,00;15,82;42,23;46,51
14.04.2021 05:00:56;16,00;15,91;41,11;45,74
14.04.2021 06:00:56;19,00;15,72;37,09;41,82
14.04.2021 07:00:56;16,00;16,61;36,30;41,31
14.04.2021 08:00:56;15,00;18,96;67,55;93,81
14.04.2021 09:00:56;34,00;19,55;64,58;94,45
14.04.2021 10:00:56;33,00;18,30;53,60;72,17
14.04.2021 11:00:56;34,00;17,15;37,92;51,09
14.04.2021 12:00:56;22,00;16,76;34,82;45,53
14.04.2021 13:00:56;24,00;16,26;30,37;41,11
14.04.2021 14:00:56;24,00;15,97;24,48;31,41
14.04.2021 15:00:56;16,00;15,06;24,24;30,46
14.04.2021 16:00:56;15,00;15,69;23,73;29,60
14.04.2021 17:00:56;21,00;14,52;22,70;28,72
14.04.2021 18:00:56;23,00;14,77;22,42;29,01
14.04.2021 19:00:56;18,00;15,43;26,13;32,03
14.04.2021 20:00:56;28,00;20,12;33,54;38,73
14.04.2021 21:00:56;23,00;20,04;28,37;33,37
14.04.2021 22:00:56;13,00;20,18;23,98;28,89
14.04.2021 23:00:56;20,00;20,26;28,94;34,04
15.04.2021 00:00:56;23,00;20,39;51,32;59,49
15.04.2021 01:00:56;27,00;20,14;42,63;49,40
15.04.2021 02:00:56;19,00;19,68;47,16;57,79
15.04.2021 03:00:56;28,00;18,82;41,96;50,02
15.04.2021 04:00:56;13,00;17,89;30,40;37,47
15.04.2021 05:00:56;19,00;17,71;33,16;40,06
15.04.2021 06:00:56;18,00;17,29;34,84;42,83
15.04.2021 07:00:56;23,00;17,20;34,52;43,69
15.04.2021 08:00:56;23,00;20,96;45,43;61,56
15.04.2021 09:00:56;36,00;21,16;46,35;65,58
15.04.2021 10:00:56;28,00;17,95;35,48;52,31
15.04.2021 11:00:56;26,00;15,61;26,42;37,18
15.04.2021 12:00:56;29,00;15,49;27,06;38,83
15.04.2021 13:00:56;25,00;14,78;27,34;37,49
15.04.2021 14:00:56;31,00;14,50;26,27;36,13
15.04.2021 15:00:56;33,00;14,15;23,82;31,72
15.04.2021 16:00:56;29,00;14,29;23,85;31,12
15.04.2021 17:00:56;20,00;14,28;25,52;33,61
15.04.2021 18:00:56;36,00;14,49;29,15;39,33
15.04.2021 19:00:56;27,00;19,62;43,07;53,58
15.04.2021 20:00:56;45,00;21,69;42,15;48,34
15.04.2021 21:00:56;31,00;18,43;28,60;34,05
15.04.2021 22:00:56;17,00;19,16;27,92;34,86
15.04.2021 23:00:56;15,00;19,70;35,05;43,11
16.04.2021 00:00:56;15,00;17,01;22,96;28,34
16.04.2021 01:00:56;10,00;17,84;29,44;34,38
16.04.2021 02:00:56;18,00;18,14;42,28;48,03
16.04.2021 03:00:56;17,00;16,83;25,06;29,85
16.04.2021 04:00:56;12,00;16,42;30,81;36,51
16.04.2021 05:00:56;22,00;17,15;37,07;44,62
16.04.2021 06:00:56;18,00;17,14;33,94;40,64
16.04.2021 07:00:56;16,00;17,22;47,39;57,64
16.04.2021 08:00:56;35,00;17,92;68,71;97,48
16.04.2021 09:00:56;49,00;16,72;52,36;75,79
16.04.2021 10:00:56;28,00;16,05;41,71;60,12
16.04.2021 11:00:56;32,00;17,20;28,66;40,75
16.04.2021 12:00:56;25,00;14,30;24,13;32,32
16.04.2021 13:00:56;19,00;14,14;25,43;33,08
16.04.2021 14:00:56;20,00;14,18;26,30;35,58
16.04.2021 15:00:56;15,00;14,02;28,74;39,43
16.04.2021 16:00:56;19,00;14,09;28,31;37,95
16.04.2021 17:00:56;25,00;14,07;33,25;44,83
16.04.2021 18:00:56;31,00;14,37;34,52;46,66
16.04.2021 19:00:56;33,00;16,62;43,31;57,82
16.04.2021 20:00:56;42,00;16,13;42,34;51,68
16.04.2021 21:00:56;16,00;18,63;34,59;41,33
16.04.2021 22:00:56;31,00;18,83;41,75;51,27
16.04.2021 23:00:56;32,00;18,42;45,69;58,36
17.04.2021 00:00:56;28,00;18,67;42,41;50,68
17.04.2021 01:00:56;22,00;18,91;36,70;45,07
17.04.2021 02:00:56;20,00;17,91;35,83;44,24
17.04.2021 03:00:56;16,00;17,35;27,37;35,30
17.04.2021 04:00:56;17,00;17,03;31,56;41,67
17.04.2021 05:00:56;12,00;16,58;24,76;32,59
17.04.2021 06:00:56;10,00;16,13;19,92;26,75
17.04.2021 07:00:56;10,00;16,40;21,54;28,15
17.04.2021 08:00:56;13,00;17,89;48,41;70,84
17.04.2021 09:00:56;36,00;17,19;42,38;61,42
17.04.2021 10:00:56;24,00;17,72;36,37;53,50
17.04.2021 11:00:56;27,00;17,21;30,93;43,89
17.04.2021 12:00:56;30,00;17,25;29,39;41,04
17.04.2021 13:00:56;34,00;15,89;29,40;43,21
17.04.2021 14:00:56;20,00;15,46;26,72;37,70
17.04.2021 15:00:56;27,00;15,30;26,73;37,25
17.04.2021 16:00:56;27,00;15,70;32,63;45,46
17.04.2021 17:00:56;36,00;14,81;27,40;38,42
17.04.2021 18:00:56;38,00;14,69;26,87;36,99
17.04.2021 19:00:56;36,00;16,94;37,62;48,94
17.04.2021 20:00:56;52,00;26,82;75,61;96,43
17.04.2021 21:00:56;70,00;28,37;64,28;81,01
17.04.2021 22:00:56;65,00;25,51;63,39;85,45
17.04.2021 23:00:56;65,00;16,10;24,25;37,12
18.04.2021 00:00:56;46,00;15,04;20,92;30,32
18.04.2021 01:00:56;33,00;14,44;18,23;25,68
18.04.2021 02:00:56;31,00;14,25;16,15;21,64
18.04.2021 03:00:56;28,00;14,24;15,70;20,42
18.04.2021 04:00:56;19,00;14,31;15,50;19,83
18.04.2021 05:00:56;15,00;14,52;15,56;19,82
18.04.2021 06:00:56;13,00;15,14;19,38;24,68
18.04.2021 07:00:56;15,00;16,14;22,97;29,27
18.04.2021 08:00:56;19,00;16,31;28,00;35,17
18.04.2021 09:00:56;21,00;16,35;24,40;31,98
18.04.2021 10:00:56;18,00;15,86;21,63;29,16
18.04.2021 11:00:56;15,00;15,38;21,98;29,27
18.04.2021 12:00:56;16,00;14,96;23,42;32,37
18.04.2021 13:00:56;15,00;14,75;21,46;29,52
18.04.2021 14:00:56;18,00;14,64;21,96;30,29
18.04.2021 15:00:56;19,00;14,74;21,91;30,39
18.04.2021 16:00:56;23,00;14,41;23,27;32,69
18.04.2021 17:00:56;26,00;14,32;22,91;32,76
18.04.2021 18:00:56;25,00;14,74;28,60;38,34
18.04.2021 19:00:56;23,00;14,81;33,76;44,18
18.04.2021 20:00:56;53,00;18,46;48,12;62,56
18.04.2021 21:00:56;65,00;19,70;37,68;50,88
18.04.2021 22:00:56;41,00;17,81;37,87;50,44
18.04.2021 23:00:56;36,00;17,41;35,08;53,07
19.04.2021 00:00:56;38,00;18,17;24,00;35,76
19.04.2021 01:00:56;22,00;18,10;20,36;32,18
19.04.2021 02:00:56;23,00;18,05;22,47;34,72
19.04.2021 03:00:56;16,00;17,88;20,83;32,26
19.04.2021 04:00:56;17,00;16,88;20,09;31,49
19.04.2021 05:00:56;18,00;15,99;19,57;30,71
19.04.2021 06:00:56;10,00;15,41;19,31;30,42
19.04.2021 07:00:56;12,00;15,58;22,94;35,91
19.04.2021 08:00:56;13,00;17,02;29,12;43,86
19.04.2021 09:00:56;21,00;18,65;34,69;56,58
19.04.2021 10:00:56;27,00;18,33;30,68;48,75
19.04.2021 11:00:56;22,00;18,51;31,62;50,47
19.04.2021 12:00:56;24,00;18,95;33,77;53,56
19.04.2021 13:00:56;33,00;18,99;37,38;59,93
19.04.2021 14:00:56;44,00;18,03;30,32;50,02
19.04.2021 15:00:56;42,00;17,69;32,22;52,53
19.04.2021 16:00:56;37,00;16,88;36,16;54,70
19.04.2021 17:00:56;43,00;15,70;36,76;53,94
19.04.2021 18:00:56;48,00;14,21;33,73;51,09
19.04.2021 19:00:56;45,00;14,43;38,01;55,58
19.04.2021 20:00:56;48,00;14,35;26,71;37,94
19.04.2021 21:00:56;37,00;15,21;21,31;30,47
19.04.2021 22:00:56;39,00;14,11;17,83;24,85
19.04.2021 23:00:56;52,00;13,96;15,98;21,03
20.04.2021 00:00:56;56,00;14,11;14,53;18,23
20.04.2021 01:00:56;75,00;13,85;13,35;16,31
20.04.2021 02:00:56;55,00;13,77;12,88;15,41
20.04.2021 03:00:56;68,00;13,93;12,01;14,25
20.04.2021 04:00:56;66,00;13,93;11,81;13,92
20.04.2021 05:00:56;48,00;13,77;11,60;13,60
20.04.2021 06:00:56;42,00;13,77;11,82;13,89
20.04.2021 07:00:56;30,00;13,77;12,28;14,13
20.04.2021 08:00:56;43,00;13,70;12,88;15,16
20.04.2021 09:00:56;55,00;13,78;13,86;16,09
20.04.2021 10:00:56;61,00;13,68;14,61;17,21
20.04.2021 11:00:56;40,00;13,59;17,81;21,47
20.04.2021 12:00:56;32,00;13,56;15,60;18,58
20.04.2021 13:00:56;27,00;13,45;16,41;19,49
20.04.2021 14:00:56;32,00;13,51;16,20;19,26
20.04.2021 15:00:56;20,00;13,46;17,86;21,12
20.04.2021 16:00:56;17,00;13,47;17,33;19,87
20.04.2021 17:00:56;15,00;13,37;18,33;20,97
20.04.2021 18:00:56;16,00;13,94;31,87;38,76
20.04.2021 19:00:56;24,00;14,98;62,09;76,71
20.04.2021 20:00:56;51,00;15,28;39,68;47,09
20.04.2021 21:00:56;40,00;15,31;26,65;33,15
20.04.2021 22:00:56;24,00;15,72;28,58;33,76
20.04.2021 23:00:56;23,00;15,73;35,11;40,74
21.04.2021 00:00:56;27,00;15,54;26,45;32,39
21.04.2021 01:00:56;21,00;15,10;21,59;27,34
21.04.2021 02:00:56;18,00;14,63;24,52;30,53
21.04.2021 03:00:56;14,00;14,35;19,16;23,89
21.04.2021 04:00:56;11,00;14,13;18,86;23,47
21.04.2021 05:00:56;11,00;13,99;18,95;23,20
21.04.2021 06:00:56;10,00;13,97;24,87;31,00
21.04.2021 07:00:56;7,00;14,19;29,17;36,18
21.04.2021 08:00:56;16,00;15,54;32,07;44,30
21.04.2021 09:00:56;18,00;16,04;38,60;55,24
21.04.2021 10:00:56;21,00;15,32;28,15;38,33
21.04.2021 11:00:56;18,00;14,83;21,29;28,49
21.04.2021 12:00:56;13,00;14,75;22,46;30,03
21.04.2021 13:00:56;14,00;14,43;23,14;30,29
21.04.2021 14:00:56;14,00;14,26;23,87;30,94
21.04.2021 15:00:56;12,00;14,17;22,34;29,93
21.04.2021 16:00:56;13,00;13,93;23,02;30,21
21.04.2021 17:00:56;16,00;13,87;26,21;33,49
21.04.2021 18:00:56;17,00;13,79;28,04;35,83
